"繁對簡",,,
"缪","7F2A","繆","7E46"
"缫","7F2B","繅","7E45"
"缬","7F2C","纈","7E88"
"缭","7F2D","繚","7E5A"
"缯","7F2F","繒","7E52"
"缰","7F30","韁","97C1"
"缱","7F31","繾","7E7E"
"缲","7F32","繰","7E70"
"缳","7F33","繯","7E6F"
"缵","7F35","纘","7E98"
"幺","5E7A","么","4E48"
"玑","7391","璣","74A3"
"玮","73AE","瑋","744B"
"珏","73CF","玨","73A8"
"珑","73D1","瓏","74CF"
"珉","73C9","瑉","7449"
"顼","987C","頊","980A"
"玺","73BA","璽","74BD"
"珲","73F2","琿","743F"
"琏","740F","璉","7489"
"瑷","7477","璦","74A6"
"璎","748E","瓔","74D4"
"璇","7487","璿","74BF"
"瓒","74D2","瓚","74DA"
"韪","97EA","韙","97D9"
"韫","97EB","韞","97DE"
"韬","97EC","韜","97DC"
"杩","6769","榪","69AA"
"枥","67A5","櫪","6AEA"
"枧","67A7","梘","6898"
"枨","67A8","棖","68D6"
"枞","679E","樅","6A05"
"枭","67AD","梟","689F"
"栉","6809","櫛","6ADB"
"栊","680A","櫳","6AF3"
"栌","680C","櫨","6AE8"
"栀","6800","梔","6894"
"栎","680E","櫟","6ADF"
"柽","67FD","檉","6A89"
"桠","6860","椏","690F"
"桡","6861","橈","6A48"
"桢","6862","楨","6968"
"桤","6864","榿","69BF"
"桦","6866","樺","6A3A"
"桧","6867","檜","6A9C"
"栾","683E","欒","6B12"
"桊","684A","棬","68EC"
"棂","68C2","欞","6B1E"
"椟","691F","櫝","6ADD"
"椠","6920","槧","69E7"
"椤","6924","欏","6B0F"
"椁","6901","槨","69E8"
"榄","6984","欖","6B16"
"榇","6987","櫬","6AEC"
"榈","6988","櫚","6ADA"
"榉","6989","櫸","6AF8"
"槟","69DF","檳","6AB3"
"槠","69E0","櫧","6AE7"
"樯","6A2F","檣","6AA3"
"橥","6A65","櫫","6AEB"
"橹","6A79","櫓","6AD3"
"橼","6A7C","櫞","6ADE"
"檐","6A90","簷","7C37"
"檩","6AA9","檁","6A81"
"殁","6B81","歿","6B7F"
"殇","6B87","殤","6BA4"
"殒","6B92","殞","6B9E"
"殓","6B93","殮","6BAE"
"殚","6B9A","殫","6BAB"
"殡","6BA1","殯","6BAF"
"轫","8F6B","軔","8ED4"
"轭","8F6D","軛","8EDB"
"轱","8F71","軲","8EF2"
"轲","8F72","軻","8EFB"
"轳","8F73","轤","8F64"
"轵","8F75","軹","8EF9"
"轶","8F76","軼","8EFC"
"轸","8F78","軫","8EEB"
"轷","8F77","軤","8EE4"
"轹","8F79","轢","8F62"
"轺","8F7A","軺","8EFA"
"轼","8F7C","軾","8EFE"
"轾","8F7E","輊","8F0A"
"辁","8F81","輇","8F07"
"辂","8F82","輅","8F05"
"辄","8F84","輒","8F12"
"辇","8F87","輦","8F26"
"辋","8F8B","輞","8F1E"
"辍","8F8D","輟","8F1F"
"辎","8F8E","輜","8F1C"
"辏","8F8F","輳","8F33"
"辘","8F98","轆","8F46"
"辚","8F9A","轔","8F54"
"戋","620B","戔","6214"
"戗","6217","戧","6227"
"戬","622C","戩","6229"
"瓯","74EF","甌","750C"
"昙","6619","曇","66C7"
"晔","6654","曄","66C4"
"晖","6656","暉","6689"
"暧","66A7","曖","66D6"
"贲","8D32","賁","8CC1"
"贳","8D33","貰","8CB0"
"贶","8D36","貺","8CBA"
"贻","8D3B","貽","8CBD"
"贽","8D3D","贄","8D04"
"赀","8D40","貲","8CB2"
"赅","8D45","賅","8CC5"
"赆","8D46","贐","8D10"
"赈","8D48","賑","8CD1"
"赉","8D49","賚","8CDA"
"赇","8D47","賕","8CD5"
"赍","8D4D","齎","9F4E"
"赕","8D55","賧","8CE7"
"赙","8D59","賻","8CFB"
"觇","89C7","覘","8998"
"觊","89CA","覬","89AC"
"觋","89CB","覡","89A1"
"觌","89CC","覿","89BF"
"觎","89CE","覦","89A6"
"觏","89CF","覯","89AF"
"觐","89D0","覲","89B2"
"觑","89D1","覷","89B7"
"犟","729F","強","5F37"
"牦","7266","犛","729B"
"毵","6BF5","毿","6BFF"
"氇","6C07","氌","6C0C"
"氩","6C29","氬","6C2C"
"氲","6C32","氳","6C33"
"牍","724D","牘","7258"
"肷","80B7","膁","8181"
"胧","80E7","朧","6727"
"胨","80E8","腖","8156"
"胪","80EA","臚","81DA"
"胫","80EB","脛","811B"
"脍","810D","膾","81BE"
"脶","8136","腡","8161"
"腌","814C","醃","9183"
"腼","817C","靦","9766"
"腽","817D","膃","8183"
"腭","816D","齶","9F76"
"膑","8191","臏","81CF"
"欤","6B24","歟","6B5F"
"飑","98D1","颮","98AE"
"飒","98D2","颯","98AF"
"飓","98D3","颶","98B6"
"飕","98D5","颼","98BC"
"飙","98D9","飆","98C6"
"飚","98DA","飆","98C6"
"毂","6BC2","轂","8F42"
"齑","9F51","齏","9F4F"
"斓","6593","斕","6595"
"炀","7080","煬","716C"
"炜","709C","煒","7152"
"炖","7096","燉","71C9"
"炝","709D","熗","7197"
"烨","70E8","燁","71C1"
"焖","7116","燜","71DC"
"煳","7173","糊","7CCA"
"煅","7145","煆","7146"
"煺","717A","退","9000"
"熘","7198","溜","6E9C"
"焘","7118","燾","71FE"
"祢","7962","禰","79B0"
"祯","796F","禎","798E"
"禅","7985","禪","79AA"
"怼","603C","懟","61DF"
"悫","60AB","愨","6128"
"愍","610D","湣","6E63"
"懑","61D1","懣","61E3"
"戆","6206","戇","6207"
"沓","6C93","遝","905D"
"泶","6CF6","澩","6FA9"
"矶","77F6","磯","78EF"
"砀","7800","碭","78AD"
"砗","7817","硨","7868"
"砜","781C","碸","78B8"
"砺","783A","礪","792A"
"砻","783B","礱","7931"
"硖","7856","硤","7864"
"硗","7857","磽","78FD"
"碛","789B","磧","78E7"
"碜","789C","磣","78E3"
"碹","78B9","镟","955F"
"磙","78D9","滾","6EFE"
"龛","9F9B","龕","9F95"
"眍","770D","瞘","7798"
"眦","7726","眥","7725"
"睐","7750","睞","775E"
"睑","7751","瞼","77BC"
"畲","7572","佘","4F58"
"罴","7F74","羆","7F86"
"羁","7F81","羈","7F88"
"钆","9486","釓","91D3"
"钇","9487","釔","91D4"
"钋","948B","釙","91D9"
"钊","948A","釗","91D7"
"钌","948C","釕","91D5"
"钍","948D","釷","91F7"
"钏","948F","釧","91E7"
"钐","9490","釤","91E4"
"钔","9494","鍆","9346"
"钗","9497","釵","91F5"
"钕","9495","釹","91F9"
"钚","949A","鈈","9208"
"钛","949B","鈦","9226"
"钣","94A3","鈑","9211"
"钤","94A4","鈐","9210"
"钫","94AB","鈁","9201"
"钪","94AA","鈧","9227"
"钭","94AD","鈄","9204"
"钬","94AC","鈥","9225"
"钯","94AF","鈀","9200"
"钰","94B0","鈺","923A"
"钲","94B2","鉦","9266"
"钴","94B4","鈷","9237"
"钶","94B6","鈳","9233"
"钷","94B7","鉕","9255"
"钸","94B8","鈽","923D"
"钹","94B9","鈸","9238"
"钺","94BA","鉞","925E"
"钼","94BC","鉬","926C"
"钽","94BD","鉭","926D"
"钿","94BF","鈿","923F"
"铄","94C4","鑠","9460"
"铈","94C8","鈰","9230"
"铉","94C9","鉉","9249"
"铊","94CA","鉈","9248"
"铋","94CB","鉍","924D"
"铌","94CC","鈮","922E"
"铍","94CD","鈹","9239"
"铎","94CE","鐸","9438"
"铐","94D0","銬","92AC"
"铑","94D1","銠","92A0"
"铒","94D2","鉺","927A"
"铕","94D5","銪","92AA"
"铖","94D6","鋮","92EE"
"铗","94D7","鋏","92CF"
"铙","94D9","鐃","9403"
"铘","94D8","鋣","92E3"
"铛","94DB","鐺","943A"
"铞","94DE","銱","92B1"
"铟","94DF","銦","92A6"
"铠","94E0","鎧","93A7"
"铢","94E2","銖","9296"
"铤","94E4","鋌","92CC"
"铥","94E5","銩","92A9"
"铧","94E7","鏵","93F5"
"铨","94E8","銓","9293"
"铪","94EA","鉿","927F"
"铩","94E9","鎩","93A9"
"铫","94EB","銚","929A"
"铮","94EE","錚","931A"
"铯","94EF","銫","92AB"
"铳","94F3","銃","9283"
"铴","94F4","鐋","940B"
"铵","94F5","銨","92A8"
"铷","94F7","銣","92A3"
"铹","94F9","鐒","9412"
"铼","94FC","錸","9338"
"铽","94FD","鋱","92F1"
"铿","94FF","鏗","93D7"
"锃","9503","鋥","92E5"
"锂","9502","鋰","92F0"
"锆","9506","鋯","92EF"
"锇","9507","鋨","92E8"
"锉","9509","銼","92BC"
"锊","950A","鋝","92DD"
"锍","950D","鋶","92F6"
"锎","950E","鉲","9272"
"锏","950F","鐧","9427"
"锒","9512","鋃","92C3"
"锓","9513","鋟","92DF"
"锔","9514","鋦","92E6"
"锕","9515","錒","9312"
"锖","9516","錆","9306"
"锘","9518","鍩","9369"
"锛","951B","錛","931B"
"锝","951D","鍀","9340"
"锞","951E","錁","9301"
"锟","951F","錕","9315"
"锢","9522","錮","932E"
"锪","952A","鍃","9343"
"锫","952B","錇","9307"
"锩","9529","錈","9308"
"锬","952C","錟","931F"
"锱","9531","錙","9319"
"锲","9532","鍥","9365"
"锴","9534","鍇","9347"
"锶","9536","鍶","9376"
"锷","9537","鍔","9354"
"锸","9538","鍤","9364"
"锼","953C","鎪","93AA"
"锾","953E","鍰","9370"
"锿","953F","鎄","9384"
"镂","9542","鏤","93E4"
"锵","9535","鏘","93D8"
"镄","9544","鐨","9428"
"镅","9545","鋂","92C2"
"镆","9546","鏌","93CC"
"镉","9549","鎘","9398"
"镌","954C","鐫","942B"
"镎","954E","錼","933C"
"镏","954F","鎦","93A6"
"镒","9552","鎰","93B0"
"镓","9553","鎵","93B5"
"镔","9554","鑌","944C"
"镖","9556","鏢","93E2"
"镗","9557","鏜","93DC"
"镘","9558","鏝","93DD"
"镙","9559","鏍","93CD"
"镛","955B","鏞","93DE"
"镞","955E","鏃","93C3"
"镟","955F","鏇","93C7"
"镝","955D","鏑","93D1"
"镡","9561","鐔","9414"
"镢","9562","钁","9481"
"镤","9564","鏷","93F7"
"镥","9565","鑥","9465"
"镦","9566","鐓","9413"
"镧","9567","鑭","946D"
"镨","9568","鐠","9420"
"镩","9569","鑹","9479"
"镪","956A","鏹","93F9"
"镫","956B","鐙","9419"
"镬","956C","鑊","944A"
"镯","956F","鐲","9432"
"镱","9571","鐿","943F"
"镲","9572","鑔","9454"
"镳","9573","鑣","9463"
"锺","953A","鍾","937E"
"稆","7A06","穭","7A6D"
"穑","7A51","穡","7A61"
"鸠","9E20","鳩","9CE9"
"鸢","9E22","鳶","9CF6"
"鸨","9E28","鴇","9D07"
"鸩","9E29","鴆","9D06"
"鸪","9E2A","鴣","9D23"
"鸫","9E2B","鶇","9D87"
"鸬","9E2C","鸕","9E15"
"鸲","9E32","鴝","9D1D"
"鸱","9E31","鴟","9D1F"
"鸶","9E36","鷥","9DE5"
"鸸","9E38","鴯","9D2F"
"鸷","9E37","鷙","9DD9"
"鸹","9E39","鴰","9D30"
"鸺","9E3A","鵂","9D42"
"鸾","9E3E","鸞","9E1E"
"鹁","9E41","鵓","9D53"
"鹂","9E42","鸝","9E1D"
"鹄","9E44","鵠","9D60"
"鹆","9E46","鵒","9D52"
"鹇","9E47","鷳","9DF3"
"鹈","9E48","鵜","9D5C"
"鹉","9E49","鵡","9D61"
"鹋","9E4B","鶓","9D93"
"鹌","9E4C","鵪","9D6A"
"鹎","9E4E","鵯","9D6F"
"鹑","9E51","鶉","9D89"
"鹕","9E55","鶘","9D98"
"鹗","9E57","鶚","9D9A"
"鹚","9E5A","鶿","9DBF"
"鹛","9E5B","鶥","9DA5"
"鹜","9E5C","鶩","9DA9"
"鹞","9E5E","鷂","9DC2"
"鹣","9E63","鶼","9DBC"
"鹦","9E66","鸚","9E1A"
"鹧","9E67","鷓","9DD3"
"鹨","9E68","鷚","9DDA"
"鹩","9E69","鷯","9DEF"
"鹪","9E6A","鷦","9DE6"
"鹫","9E6B","鷲","9DF2"
"鹬","9E6C","鷸","9DF8"
"鹱","9E71","鸌","9E0C"
"鹭","9E6D","鷺","9DFA"
"鹳","9E73","鸛","9E1B"
"疖","7596","癤","7664"
"疠","75A0","癘","7658"
"疬","75AC","鬁","9B01"
"疴","75B4","屙","5C59"
"疱","75B1","皰","76B0"
"痖","75D6","瘂","7602"
"痨","75E8","癆","7646"
"痫","75EB","癇","7647"
"瘅","7605","癉","7649"
"瘗","7617","瘞","761E"
"瘘","7618","瘺","763A"
"瘿","763F","癭","766D"
"瘾","763E","癮","766E"
"癞","765E","癩","7669"
"癫","766B","癲","7672"
"癯","766F","臒","81D2"
"窦","7AA6","竇","7AC7"
"窭","7AAD","窶","7AB6"
"裆","88C6","襠","8960"
"裢","88E2","褳","8933"
"裣","88E3","襝","895D"
"裥","88E5","襇","8947"
"褛","891B","褸","8938"
"褴","8934","襤","8964"
"襁","8941","繈","7E48"
"皲","76B2","皸","76B8"
"耢","8022","耮","802E"
"耧","8027","耬","802C"
"聍","804D","聹","8079"
"聩","8069","聵","8075"
"顸","9878","頇","9807"
"颀","9880","頎","980E"
"颃","9883","頏","980F"
"颉","9889","頡","9821"
"颌","988C","頜","981C"
"颍","988D","潁","6F41"
"颏","988F","頦","9826"
"颔","9894","頷","9837"
"颚","989A","顎","984E"
"颛","989B","顓","9853"
"颞","989E","顳","9873"
"颟","989F","顢","9862"
"颡","98A1","顙","9859"
"颢","98A2","顥","9865"
"颥","98A5","顬","986C"
"颦","98A6","顰","9870"
"虬","866C","虯","866F"
"虮","866E","蟣","87E3"
"虿","867F","蠆","8806"
"蚬","86AC","蜆","8706"
"蚝","869D","蠔","8814"
"蛎","86CE","蠣","8823"
"蛏","86CF","蟶","87F6"
"蛱","86F1","蛺","86FA"
"蛲","86F2","蟯","87EF"
"蛳","86F3","螄","8784"
"蛴","86F4","蠐","8810"
"蝈","8748","蟈","87C8"
"蝾","877E","蠑","8811"
"蝼","877C","螻","87BB"
"螨","87A8","蟎","87CE"
"罂","7F42","罌","7F4C"
"笃","7B03","篤","7BE4"
"笕","7B15","筧","7B67"
"笾","7B3E","籩","7C69"
"筚","7B5A","篳","7BF3"
"筝","7B5D","箏","7B8F"
"箦","7BA6","簀","7C00"
"箧","7BA7","篋","7BCB"
"箨","7BA8","籜","7C5C"
"箪","7BAA","簞","7C1E"
"箫","7BAB","簫","7C2B"
"篑","7BD1","簣","7C23"
"簖","7C16","籪","7C6A"
"籁","7C41","籟","7C5F"
"舣","8223","艤","8264"
"舻","823B","艫","826B"
"袅","8885","嫋","5ACB"
"羟","7F9F","羥","7FA5"
"籼","7C7C","秈","79C8"
"粝","7C9D","糲","7CF2"
"粜","7C9C","糶","7CF6"
"糁","7CC1","糝","7CDD"
"糇","7CC7","餱","9931"
"絷","7D77","縶","7E36"
"麸","9EB8","麩","9EA9"
"趱","8DB1","趲","8DB2"
"酰","9170","醯","91AF"
"酽","917D","釅","91C5"
"酾","917E","釃","91C3"
"鹾","9E7E","鹺","9E7A"
"趸","8DB8","躉","8E89"
"跄","8DC4","蹌","8E4C"
"跖","8DD6","蹠","8E60"
"跞","8DDE","躒","8E92"
"跷","8DF7","蹺","8E7A"
"跸","8DF8","蹕","8E55"
"跹","8DF9","躚","8E9A"
"跻","8DFB","躋","8E8B"
"踬","8E2C","躓","8E93"
"踯","8E2F","躑","8E91"
"蹑","8E51","躡","8EA1"
"蹒","8E52","蹣","8E63"
"蹰","8E70","躕","8E95"
"躏","8E8F","躪","8EAA"
"躜","8E9C","躦","8EA6"
"觞","89DE","觴","89F4"
"觯","89EF","觶","89F6"
"靓","9753","靚","975A"
"雳","96F3","靂","9742"
"霁","9701","霽","973D"
"霭","972D","靄","9744"
"龀","9F80","齔","9F54"
"龃","9F83","齟","9F5F"
"龅","9F85","齙","9F59"
"龆","9F86","齠","9F60"
"龇","9F87","齜","9F5C"
"龈","9F88","齦","9F66"
"龉","9F89","齬","9F6C"
"龊","9F8A","齪","9F6A"
"龌","9F8C","齷","9F77"
"黾","9EFE","黽","9EFD"
"鼋","9F0B","黿","9EFF"
"鼍","9F0D","鼉","9F09"
"隽","96BD","雋","96CB"
"雠","96E0","讎","8B8E"
"銮","92AE","鑾","947E"
"錾","933E","鏨","93E8"
"鱿","9C7F","魷","9B77"
"鲂","9C82","魴","9B74"
"鲅","9C85","鮁","9B81"
"鲆","9C86","鮃","9B83"
"鲇","9C87","鯰","9BF0"
"鲈","9C88","鱸","9C78"
"稣","7A23","穌","7A4C"
"鲋","9C8B","鮒","9B92"
"鲎","9C8E","鱟","9C5F"
"鲐","9C90","鮐","9B90"
"鲑","9C91","鮭","9BAD"
"鲒","9C92","鮚","9B9A"
"鲔","9C94","鮪","9BAA"
"鲕","9C95","鮞","9B9E"
"鲚","9C9A","鱭","9C6D"
"鲛","9C9B","鮫","9BAB"
"鲞","9C9E","鯗","9BD7"
"鲟","9C9F","鱘","9C58"
"鲠","9CA0","鯁","9BC1"
"鲡","9CA1","鱺","9C7A"
"鲢","9CA2","鰱","9C31"
"鲣","9CA3","鰹","9C39"
"鲥","9CA5","鰣","9C23"
"鲦","9CA6","鰷","9C37"
"鲧","9CA7","鯀","9BC0"
"鲨","9CA8","鯊","9BCA"
"鲩","9CA9","鯇","9BC7"
"鲫","9CAB","鯽","9BFD"
"鲭","9CAD","鯖","9BD6"
"鲮","9CAE","鯪","9BEA"
"鲰","9CB0","鯫","9BEB"
"鲱","9CB1","鯡","9BE1"
"鲲","9CB2","鯤","9BE4"
"鲳","9CB3","鯧","9BE7"
"鲴","9CB4","鯝","9BDD"
"鲵","9CB5","鯢","9BE2"
"鲶","9CB6","鯰","9BF0"
"鲷","9CB7","鯛","9BDB"
"鲺","9CBA","鯴","9BF4"
"鲻","9CBB","鯔","9BD4"
"鲼","9CBC","鱝","9C5D"
"鲽","9CBD","鰈","9C08"
"鳄","9CC4","鱷","9C77"
"鳅","9CC5","鰍","9C0D"
"鳆","9CC6","鰒","9C12"
"鳇","9CC7","鰉","9C09"
"鳊","9CCA","鯿","9BFF"
"鳋","9CCB","鰠","9C20"
"鳌","9CCC","鼇","9F07"
"鳍","9CCD","鰭","9C2D"
"鳎","9CCE","鰨","9C28"
"鳏","9CCF","鰥","9C25"
"鳐","9CD0","鰩","9C29"
"鳓","9CD3","鰳","9C33"
"鳔","9CD4","鰾","9C3E"
"鳕","9CD5","鱈","9C48"
"鳗","9CD7","鰻","9C3B"
"鳘","9CD8","鰵","9C35"
"鳙","9CD9","鱅","9C45"
"鳜","9CDC","鱖","9C56"
"鳝","9CDD","鱔","9C54"
"鳟","9CDF","鱒","9C52"
"鳢","9CE2","鱧","9C67"
"鞑","9791","韃","97C3"
"鞒","9792","鞽","97BD"
"鞯","97AF","韉","97C9"
"鞴","97B4","韝","97DD"
"鹘","9E58","鶻","9DBB"
"髅","9AC5","髏","9ACF"
"髋","9ACB","髖","9AD6"
"髌","9ACC","髕","9AD5"
"魇","9B47","魘","9B58"
"魉","9B49","魎","9B4E"
"飨","98E8","饗","9957"
"餍","990D","饜","995C"
"鬓","9B13","鬢","9B22"
"黩","9EE9","黷","9EF7"
"黪","9EEA","黲","9EF2"
"鼹","9F39","鼴","9F34"
"齄","9F44","齇","9F47"
"㑇","3447","㑳","3473"
"㖞","359E","喎","558E"
"㘎","360E","㘚","361A"
"㤘","3918","㥮","396E"
"㧏","39CF","掆","6386"
"㧐","39D0","㩳","3A73"
"㧟","39DF","擓","64D3"
"㭎","3B4E","棡","68E1"
"㳠","3CE0","澾","6FBE"
"䁖","4056","瞜","779C"
"䅟","415F","穇","7A47"
"䌷","4337","紬","7D2C"
"䎬","43AC","䎱","43B1"
"䏝","43DD","膞","819E"
"䓖","44D6","藭","85ED"
"䙌","464C","䙡","4661"
"䜣","4723","訢","8A22"
"䜩","4729","讌","8B8C"
"䞍","478D","䝼","477C"
"䥺","497A","釾","91FE"
"䥽","497D","鏺","93FA"
"䦂","4982","䥇","4947"
"䦃","4983","鐯","942F"
"䦅","4985","鐥","9425"
"䦆","4986","钁","9481"
"䦶","49B6","䦛","499B"
"䦷","49B7","䦟","499F"
"䲟","4C9F","鮣","9BA3"
"䲠","4CA0","鰆","9C06"
"䲡","4CA1","鰌","9C0C"
"䲢","4CA2","鰧","9C27"
"䲣","4CA3","䱷","4C77"
"䴓","4D13","鳾","9CFE"
"䴔","4D14","鵁","9D41"
"䴕","4D15","鴷","9D37"
"䴖","4D16","鶄","9D84"
"䴗","4D17","鶪","9DAA"
"䴘","4D18","鷉","9DC9"
"䴙","4D19","鸊","9E0A"
"䶮","4DAE","龑","9F91"
"了","4E86","瞭","77AD"
"么","4E48","麽","9EBD"
"千","5343","韆","97C6"
"干","5E72","乾","4E7E"
"才","624D","纔","7E94"
"冬","51AC","鼕","9F15"
"出","51FA","齣","9F63"
"只","53EA","祗","7957"
"只","53EA","衹","8879"
"只","53EA","隻","96BB"
"只","53EA","戠","6220"
"台","53F0","臺","81FA"
"台","53F0","颱","98B1"
"台","53F0","檯","6AAF"
"宁","5B81","寜","5BDC"
"向","5411","嚮","56AE"
"合","5408","閤","95A4"
"回","56DE","迴","8FF4"
"曲","66F2","麯","9EAF"
"朱","6731","硃","7843"
"余","4F59","餘","9918"
"克","514B","剋","524B"
"困","56F0","睏","774F"
"折","6298","摺","647A"
"沈","6C88","瀋","700B"
"灶","7076","竈","7AC8"
"系","7CFB","係","4FC2"
"系","7CFB","繫","7E6B"
"谷","8C37","榖","6996"
"刮","522E","颳","98B3"
"制","5236","製","88FD"
"卷","5377","捲","6372"
"征","5F81","徵","5FB5"
"板","677F","闆","95C6"
"松","677E","鬆","9B06"
"舍","820D","捨","6368"
"芸","82B8","蕓","8553"
"表","8868","錶","9336"
"肮","80AE","骯","9AAF"
"姜","59DC","薑","8591"
"秋","79CB","鞦","97A6"
"胡","80E1","鬍","9B0D"
"致","81F4","緻","7DFB"
"郁","90C1","鬱","9B31"
"面","9762","麵","9EB5"
"复","590D","復","5FA9"
"借","501F","藉","85C9"
"准","51C6","凖","51D6"
"家","5BB6","傢","50A2"
"症","75C7","癥","7665"
"旋","65CB","鏇","93C7"
"累","7D2F","纍","7E8D"
"辟","8F9F","闢","95E2"
"漓","6F13","灕","7055"
"蒙","8499","濛","6FDB"
"蒙","8499","懞","61DE"
"蒙","8499","矇","77C7"
"蔑","8511","衊","884A"
"产","4EA7","産","7523"
"众","4F17","衆","8846"
"伪","4F2A","僞","50DE"
"冲","51B2","衝","885D"
"凫","51EB","鳬","9CEC"
"击","51FB","撃","6483"
"别","522B","彆","5F46"
"刬","522C","剗","5257"
"勋","52CB","勛","52DB"
"勚","52DA","勩","52E9"
"卤","5364","滷","6EF7"
"历","5386","歷","6B77"
"厕","5395","厠","53A0"
"叆","53C6","靉","9749"
"叇","53C7","靆","9746"
"发","53D1","髮","9AEE"
"叹","53F9","嘆","5606"
"启","542F","啓","5553"
"唝","551D","嗊","55CA"
"唡","5521","啢","5562"
"啮","556E","嚙","5699"
"啰","5570","囉","56C9"
"团","56E2","糰","7CF0"
"坛","575B","罎","7F4E"
"墙","5899","墻","58BB"
"壳","58F3","殻","6BBB"
"奖","5956","奬","596C"
"婳","5A73","嫿","5AFF"
"寿","5BFF","夀","5900"
"尽","5C3D","儘","5118"
"岁","5C81","嵗","5D57"
"岽","5CBD","崬","5D2C"
"峃","5CC3","嶨","5DA8"
"峣","5CE3","嶢","5DA2"
"嵚","5D5A","嶔","5D94"
"庼","5EBC","廎","5ECE"
"弥","5F25","瀰","7030"
"当","5F53","噹","5679"
"录","5F55","録","9332"
"恶","6076","噁","5641"
"悫","60AB","慤","6164"
"挜","631C","掗","6397"
"挦","6326","撏","648F"
"摆","6446","襬","896C"
"摊","644A","擹","64F9"
"旸","65F8","暘","6698"
"昽","663D","曨","66E8"
"样","6837","様","69D8"
"槚","69DA","檟","6A9F"
"汇","6C47","彙","5F59"
"沨","6CA8","渢","6E22"
"浉","6D49","溮","6EAE"
"浐","6D50","滻","6EFB"
"浕","6D55","濜","6FDC"
"涢","6DA2","溳","6EB3"
"溇","6E87","漊","6F0A"
"滟","6EDF","灧","7067"
"滪","6EEA","澦","6FA6"
"烧","70E7","焼","713C"
"玱","73B1","瑲","7472"
"玺","73BA","壐","58D0"
"琎","740E","璡","74A1"
"疬","75AC","癧","7667"
"瘆","7606","瘮","762E"
"瘘","7618","瘻","763B"
"硙","7859","磑","78D1"
"硚","785A","礄","7904"
"硷","7877","鹸","9E78"
"祎","794E","禕","7995"
"窎","7A8E","窵","7AB5"
"竖","7AD6","竪","7AEA"
"签","7B7E","籤","7C64"
"箓","7B93","籙","7C59"
"纤","7EA4","縴","7E34"
"纴","7EB4","紝","7D1D"
"纼","7EBC","紖","7D16"
"线","7EBF","綫","7DAB"
"绁","7EC1","紲","7D32"
"绖","7ED6","絰","7D70"
"绝","7EDD","絶","7D76"
"绣","7EE3","綉","7D89"
"绦","7EE6","縧","7E27"
"绷","7EF7","綳","7DB3"
"绿","7EFF","緑","7DD1"
"缊","7F0A","緼","7DFC"
"缞","7F1E","縗","7E17"
"缰","7F30","繮","7E6E"
"罚","7F5A","罸","7F78"
"羁","7F81","覊","898A"
"翚","7FDA","翬","7FEC"
"脏","810F","贜","8D1C"
"腘","8158","膕","8195"
"臜","81DC","臢","81E2"
"艳","8273","艶","8276"
"艺","827A","兿","517F"
"苏","82CF","囌","56CC"
"获","83B7","穫","7A6B"
"莼","83BC","蒓","8493"
"萚","841A","蘀","8600"
"蕴","8574","藴","85F4"
"蟏","87CF","蠨","8828"
"袅","8885","裊","88CA"
"觃","89C3","覎","898E"
"览","89C8","覧","89A7"
"讻","8BBB","訩","8A29"
"诇","8BC7","詗","8A57"
"说","8BF4","説","8AAC"
"谉","8C09","讅","8B85"
"谞","8C1E","諝","8ADD"
"谣","8C23","謡","8B21"
"谥","8C25","謚","8B1A"
"豮","8C6E","豶","8C76"
"赃","8D43","臓","81D3"
"赍","8D4D","賫","8CEB"
"赒","8D52","賙","8CD9"
"赗","8D57","賵","8CF5"
"赝","8D5D","贋","8D0B"
"赪","8D6A","赬","8D6C"
"酝","915D","醖","9196"
"酱","9171","醤","91A4"
"钖","9496","鍚","935A"
"钘","9498","鈃","9203"
"钩","94A9","鈎","920E"
"钵","94B5","鉢","9262"
"铏","94CF","鉶","9276"
"铓","94D3","鋩","92E9"
"锈","9508","銹","92B9"
"锎","950E","鐦","9426"
"锐","9510","鋭","92ED"
"锧","9527","鑕","9455"
"镃","9543","鎡","93A1"
"镅","9545","鎇","9387"
"镋","954B","钂","9482"
"镌","954C","鎸","93B8"
"镎","954E","鎿","93BF"
"镚","955A","鏰","93F0"
"镢","9562","鐝","941D"
"镮","956E","鐶","9436"
"镴","9574","鑞","945E"
"闹","95F9","閙","9599"
"闿","95FF","闓","95D3"
"阅","9605","閲","95B2"
"隶","96B6","隷","96B7"
"韨","97E8","韍","97CD"
"须","987B","鬚","9B1A"
"颋","988B","頲","9832"
"颓","9893","頽","983D"
"颙","9899","顒","9852"
"颜","989C","顔","9854"
"飔","98D4","颸","98B8"
"飗","98D7","飀","98C0"
"饦","9966","飥","98E5"
"饳","9973","飿","98FF"
"饸","9978","餄","9904"
"饹","9979","餎","990E"
"饻","997B","餏","990F"
"饼","997C","餠","9920"
"馃","9983","餜","991C"
"馉","9989","餶","9936"
"馎","998E","餺","993A"
"馕","9995","饟","995F"
"骂","9A82","駡","99E1"
"骎","9A8E","駸","99F8"
"鱽","9C7D","魛","9B5B"
"鲊","9C8A","鮓","9B93"
"鲏","9C8F","鮍","9B8D"
"鲖","9C96","鮦","9BA6"
"鲗","9C97","鰂","9C02"
"鲙","9C99","鱠","9C60"
"鲝","9C9D","鮺","9BBA"
"鲿","9CBF","鱨","9C68"
"鳁","9CC1","鰛","9C1B"
